2023-06-12 10:16:21,238 INFO    StreamThr :8293 [internal.py:wandb_internal():86] W&B internal server running at pid: 8293, started at: 2023-06-12 10:16:21.238114
2023-06-12 10:16:21,239 DEBUG   HandlerThread:8293 [handler.py:handle_request():144] handle_request: status
2023-06-12 10:16:21,241 INFO    WriterThread:8293 [datastore.py:open_for_write():85] open: /home/johann/Desktop/GitHub repos/Master_thesis/wandb/run-20230612_101614-y701fi3n/run-y701fi3n.wandb
2023-06-12 10:16:21,241 DEBUG   SenderThread:8293 [sender.py:send():375] send: header
2023-06-12 10:16:21,516 DEBUG   SenderThread:8293 [sender.py:send():375] send: run
2023-06-12 10:16:22,013 INFO    SenderThread:8293 [dir_watcher.py:__init__():219] watching files in: /home/johann/Desktop/GitHub repos/Master_thesis/wandb/run-20230612_101614-y701fi3n/files
2023-06-12 10:16:22,014 INFO    SenderThread:8293 [sender.py:_start_run_threads():1124] run started: y701fi3n with start time 1686557781.237951
2023-06-12 10:16:22,014 DEBUG   SenderThread:8293 [sender.py:send_request():402] send_request: summary_record
2023-06-12 10:16:22,014 INFO    SenderThread:8293 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-12 10:16:22,016 DEBUG   HandlerThread:8293 [handler.py:handle_request():144] handle_request: check_version
2023-06-12 10:16:22,016 DEBUG   SenderThread:8293 [sender.py:send_request():402] send_request: check_version
2023-06-12 10:16:22,115 DEBUG   HandlerThread:8293 [handler.py:handle_request():144] handle_request: run_start
2023-06-12 10:16:22,117 DEBUG   HandlerThread:8293 [system_info.py:__init__():31] System info init
2023-06-12 10:16:22,117 DEBUG   HandlerThread:8293 [system_info.py:__init__():46] System info init done
2023-06-12 10:16:22,117 INFO    HandlerThread:8293 [system_monitor.py:start():181] Starting system monitor
2023-06-12 10:16:22,117 INFO    SystemMonitor:8293 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-12 10:16:22,117 INFO    HandlerThread:8293 [system_monitor.py:probe():201] Collecting system info
2023-06-12 10:16:22,117 INFO    SystemMonitor:8293 [interfaces.py:start():190] Started cpu monitoring
2023-06-12 10:16:22,118 INFO    SystemMonitor:8293 [interfaces.py:start():190] Started disk monitoring
2023-06-12 10:16:22,118 INFO    SystemMonitor:8293 [interfaces.py:start():190] Started gpu monitoring
2023-06-12 10:16:22,119 INFO    SystemMonitor:8293 [interfaces.py:start():190] Started memory monitoring
2023-06-12 10:16:22,119 INFO    SystemMonitor:8293 [interfaces.py:start():190] Started network monitoring
2023-06-12 10:16:22,123 DEBUG   HandlerThread:8293 [system_info.py:probe():195] Probing system
2023-06-12 10:16:22,123 DEBUG   HandlerThread:8293 [system_info.py:_probe_git():180] Probing git
2023-06-12 10:16:22,135 DEBUG   HandlerThread:8293 [system_info.py:_probe_git():188] Probing git done
2023-06-12 10:16:22,135 DEBUG   HandlerThread:8293 [system_info.py:probe():240] Probing system done
2023-06-12 10:16:22,135 DEBUG   HandlerThread:8293 [system_monitor.py:probe():210] {'os': 'Linux-5.19.0-43-generic-x86_64-with-glibc2.35', 'python': '3.9.15', 'heartbeatAt': '2023-06-12T08:16:22.123428', 'startedAt': '2023-06-12T08:16:14.688532', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'https://github.com/Johann4DL/Master_thesis.git', 'commit': '141f045efa6f1ab6a25e4c61331a20d27b261fae'}, 'email': '103281292+Johann4DL@users.noreply.github.com', 'root': '/home/johann/Desktop/GitHub repos/Master_thesis', 'host': 'johann-TITAN', 'username': 'johann', 'executable': '/home/johann/anaconda3/envs/pytorch/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3.094625, 'min': 1200.0, 'max': 3300.0}, 'cpu_freq_per_core': [{'current': 3.609, 'min': 1200.0, 'max': 3300.0}, {'current': 3.54, 'min': 1200.0, 'max': 3300.0}, {'current': 1.2, 'min': 1200.0, 'max': 3300.0}, {'current': 3.599, 'min': 1200.0, 'max': 3300.0}, {'current': 3.403, 'min': 1200.0, 'max': 3300.0}, {'current': 3.863, 'min': 1200.0, 'max': 3300.0}, {'current': 3.61, 'min': 1200.0, 'max': 3300.0}, {'current': 3.669, 'min': 1200.0, 'max': 3300.0}, {'current': 3.799, 'min': 1200.0, 'max': 3300.0}, {'current': 3.79, 'min': 1200.0, 'max': 3300.0}, {'current': 3.67, 'min': 1200.0, 'max': 3300.0}, {'current': 3.39, 'min': 1200.0, 'max': 3300.0}, {'current': 1.2, 'min': 1200.0, 'max': 3300.0}, {'current': 4.237, 'min': 1200.0, 'max': 3300.0}, {'current': 3.392, 'min': 1200.0, 'max': 3300.0}, {'current': 3.393, 'min': 1200.0, 'max': 3300.0}], 'disk': {'total': 456.8854446411133, 'used': 360.5485420227051}, 'gpu': 'NVIDIA GeForce RTX 3070 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3070 Laptop GPU', 'memory_total': 8589934592}], 'memory': {'total': 62.705955505371094}}
2023-06-12 10:16:22,135 INFO    HandlerThread:8293 [system_monitor.py:probe():211] Finished collecting system info
2023-06-12 10:16:22,135 INFO    HandlerThread:8293 [system_monitor.py:probe():214] Publishing system info
2023-06-12 10:16:22,135 DEBUG   HandlerThread:8293 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-06-12 10:16:22,136 DEBUG   HandlerThread:8293 [system_info.py:_save_pip():67] Saving pip packages done
2023-06-12 10:16:22,136 DEBUG   HandlerThread:8293 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-06-12 10:16:23,015 INFO    Thread-25 :8293 [dir_watcher.py:_on_file_created():278] file/dir created: /home/johann/Desktop/GitHub repos/Master_thesis/wandb/run-20230612_101614-y701fi3n/files/conda-environment.yaml
2023-06-12 10:16:23,016 INFO    Thread-25 :8293 [dir_watcher.py:_on_file_created():278] file/dir created: /home/johann/Desktop/GitHub repos/Master_thesis/wandb/run-20230612_101614-y701fi3n/files/wandb-summary.json
2023-06-12 10:16:23,016 INFO    Thread-25 :8293 [dir_watcher.py:_on_file_created():278] file/dir created: /home/johann/Desktop/GitHub repos/Master_thesis/wandb/run-20230612_101614-y701fi3n/files/requirements.txt
2023-06-12 10:16:25,016 INFO    Thread-25 :8293 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/johann/Desktop/GitHub repos/Master_thesis/wandb/run-20230612_101614-y701fi3n/files/conda-environment.yaml
2023-06-12 10:16:25,044 DEBUG   HandlerThread:8293 [system_info.py:_save_conda():86] Saving conda packages done
2023-06-12 10:16:25,045 INFO    HandlerThread:8293 [system_monitor.py:probe():216] Finished publishing system info
2023-06-12 10:16:25,046 DEBUG   SenderThread:8293 [sender.py:send():375] send: files
2023-06-12 10:16:25,046 INFO    SenderThread:8293 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
